ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige, glace, autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique;Temps passé 1;Temps présent
07481;2018-01-31T16:00:00+01:00;101620;-390;6;180;5.5;284.65;276.45;57;30000;2;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;40;0;;30;20;11;98750;;;-1250;;;;;;;;8.600000;10.900000;-10;0;0.000000;0.000000;-30;0.0;0.0;0.000000;0.0;0.0;;;;;3;0;7500;;;;;;;;;;45.7265, 5.077833;LYON-ST EXUPERY;6;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;2
07481;2018-02-01T13:00:00+01:00;100860;-50;8;320;2.5;280.75;273.45;60;30000;1;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;75;6;800;38;20;10;97970;;;-1170;;;;;;;;3.700000;5.500000;-10;1;0.000000;0.000000;-60;0.0;-0.1;1.400000;11.0;11.6;;;;;1;8;700;5;6;1200;;;;;;;45.7265, 5.077833;LYON-ST EXUPERY;8;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;1
07481;2018-01-28T04:00:00+01:00;103850;80;3;270;1.3;279.75;276.15;78;20000;2;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;100;8;450;35;;;100870;;;1190;;;;;;;;2.200000;2.600000;-10;1;0.000000;0.000000;-30;0.0;0.0;0.000000;0.0;0.4;;;;;8;6;500;;;;;;;;;;45.7265, 5.077833;LYON-ST EXUPERY;3;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2
07481;2018-02-04T13:00:00+01:00;101540;120;0;190;0.5;277.55;270.85;62;30000;3;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;90;7;2250;35;27;;98600;;;500;;;;;;;;1.400000;2.600000;-10;0;0.000000;0.000000;-60;0.0;0.0;0.000000;0.0;0.0;;;;;4;6;2000;7;3;2900;;;;;;;45.7265, 5.077833;LYON-ST EXUPERY;0;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;3
07481;2018-01-01T01:00:00+01:00;101680;290;1;0;0.0;281.15;277.55;78;15000;61;Pluie;6;100;8;;35;;;98780;;;-530;;;;;;;;1.200000;7.400000;-10;2;0.000000;0.000000;-60;0.6;3.0;3.000000;3.2;3.2;;;;;4;6;1400;7;6;1600;;;;;;;45.7265, 5.077833;LYON-ST EXUPERY;1;Pluie;61
07481;2018-01-01T10:00:00+01:00;102020;70;0;150;5.1;280.15;277.25;82;22000;1;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;40;3;1250;35;20;10;99100;;;110;;;;;;;;7.200000;7.200000;-10;1;0.000000;0.000000;-30;0.0;-0.1;0.200000;3.2;3.4;;;;;1;6;1440;2;6;1800;;;;;;;45.7265, 5.077833;LYON-ST EXUPERY;0;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1
07481;2018-01-01T16:00:00+01:00;101040;-560;6;180;10.2;281.65;275.05;63;18000;60;Pluie;2;100;8;1750;35;;;98160;;;-100;;;;;;;;15.900000;15.900000;-10;1;0.000000;0.000000;-30;0.2;0.2;0.200000;0.4;3.6;;;;;8;6;1500;;;;;;;;;;45.7265, 5.077833;LYON-ST EXUPERY;6;Pluie;60
07481;2018-01-06T10:00:00+01:00;100470;60;3;110;3.5;281.65;280.75;94;4000;40;Brouillard ou brouillard glacé ou brume sèche épaisse;2;90;7;80;35;;;97610;;;-200;;;;;;;;8.900000;8.900000;-10;1;0.000000;0.000000;-30;0.0;0.0;0.000000;0.4;0.4;;;;;1;7;70;7;6;1800;;;;;;;45.7265, 5.077833;LYON-ST EXUPERY;3;Brouillard ou brouillard glacé ou brume sèche épaisse;40
07481;2018-03-09T19:00:00+01:00;100990;70;2;170;6.9;286.35;278.05;57;50000;3;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;90;2;1750;35;27;;98160;;;180;283.050000;;288.650000;;;;;10.500000;16.900000;-10;0;0.000000;0.000000;-60;0.0;0.0;0.000000;-0.1;-0.1;;;;;2;6;1700;7;3;5800;;;;;;;45.7265, 5.077833;LYON-ST EXUPERY;2;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;3
07481;2018-02-23T13:00:00+01:00;101090;-30;8;360;3.9;275.85;268.35;58;6620;0;;;;3;800;;;;98140;;;40;;;;;;;;5.800000;6.700000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;3;;840;3;;6240;;;;;;;45.7265, 5.077833;LYON-ST EXUPERY;8;;0
07481;2018-02-25T01:00:00+01:00;101340;20;1;0;0.0;274.75;269.25;67;6480;3;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;100;8;800;35;;;98380;;;170;;;;;;;;0.700000;0.700000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;8;6;960;;;;;;;;;;45.7265, 5.077833;LYON-ST EXUPERY;1;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;3
07481;2018-02-26T10:00:00+01:00;101550;-50;7;360;6.3;269.55;259.55;46;40000;3;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;75;1;1250;35;25;10;98520;;;50;;;;;;;;8.500000;8.500000;-10;4;0.000000;0.000000;-30;0.0;0.0;0.000000;0.0;0.0;;;;;1;6;1380;6;3;3000;;;;;;;45.7265, 5.077833;LYON-ST EXUPERY;7;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;3
07481;2018-03-04T07:00:00+01:00;99760;-210;8;150;3.1;276.45;272.85;77;20000;1;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;50;2;;30;23;12;96860;;;490;275.550000;;282.150000;;;;;4.300000;5.300000;-10;0;0.000000;0.000000;-60;0.0;0.0;0.000000;0.0;4.0;;;;;2;3;3900;3;0;7300;;;;;;;45.7265, 5.077833;LYON-ST EXUPERY;8;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1
07481;2018-02-23T04:00:00+01:00;101130;-50;8;340;2.3;271.55;267.65;75;7000;2;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;90;7;;35;;;98140;;;20;;;;;;;;2.900000;3.800000;-10;4;0.000000;0.000000;-30;0.0;0.0;0.000000;0.0;0.0;;;;;7;6;1300;;;;;;;;;;45.7265, 5.077833;LYON-ST EXUPERY;8;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2
07481;2018-02-19T19:00:00+01:00;101770;-20;6;340;3.2;276.65;271.25;68;27000;2;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;90;3;;30;25;;98810;;;-550;271.250000;;280.150000;;;;;4.500000;4.600000;-10;1;0.000000;0.000000;-60;0.0;0.0;0.000000;0.0;0.0;;;;;3;3;4200;7;3;5600;;;;;;;45.7265, 5.077833;LYON-ST EXUPERY;6;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2
07481;2018-02-16T07:00:00+01:00;102470;150;1;280;0.5;280.45;279.35;93;2000;21;Pluie;2;100;7;450;35;;;99540;;;630;280.350000;;282.550000;;;;;1.100000;2.000000;-10;2;0.000000;0.000000;-60;0.4;3.8;4.200000;4.2;6.2;;;;;7;6;500;;;;;;;;;;45.7265, 5.077833;LYON-ST EXUPERY;1;Pluie;21
